t 1 2 3 4 5 6 7 8 9 jE0007 jF0201 jF0003 jF0003 jF0501 jF0703 jV0008 
4.09 0.553176 0 0.576471 0 0.54 0.54 0.54 0.54 0.553176 0.000890392 -0.00176392 6.07843e-05 4e-05 0.00180392 0.000960784 0.00176392
4.092 0.564941 0 0.588235 0 0.552 0.552 0.552 0.552 0.564941 0.000910196 -0.00180314 6.03922e-05 4e-05 0.00184314 0.000980392 0.00180314
4.094 0.576706 0 0.6 0 0.564 0.564 0.564 0.564 0.576706 0.00093 -0.00184235 6e-05 4e-05 0.00188235 0.001 0.00184235
4.096 0.588471 0 0.600138 0 0.576 0.576 0.576 0.576 0.588471 0.00192835 -0.00188157 4.02307e-05 4e-05 0.00192157 0.00198847 0.00188157
4.098 0.600003 0 0.600277 0 0.588 0.588 0.588 0.588 0.600003 0.0029267 -0.00195954 2.04613e-05 4e-05 0.00199954 0.00297693 0.00195954
4.1 0.600141 0 0.600415 0 0.6 0.6 0.6 0.6 0.600141 0.00392505 -0.00393647 6.91996e-07 4e-05 0.00397647 0.0039654 0.00393647
4.102 0.600143 0 0.60042 0 0.612 0.612 0.612 0.612 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.104 0.600143 0 0.60042 0 0.624 0.624 0.624 0.624 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.106 0.600143 0 0.60042 0 0.636 0.636 0.636 0.636 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.108 0.600143 0 0.60042 0 0.648 0.648 0.648 0.648 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.11 0.600143 0 0.60042 0 0.66 0.66 0.66 0.66 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.112 0.600143 0 0.60042 0 0.672 0.672 0.672 0.672 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.114 0.600143 0 0.60042 0 0.684 0.684 0.684 0.684 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.116 0.600143 0 0.60042 0 0.696 0.696 0.696 0.696 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.118 0.600143 0 0.60042 0 0.708 0.708 0.708 0.708 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.12 0.600143 0 0.60042 0 0.72 0.72 0.72 0.72 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.122 0.600143 0 0.60042 0 0.732 0.732 0.732 0.732 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.124 0.600143 0 0.60042 0 0.744 0.744 0.744 0.744 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.126 0.600143 0 0.60042 0 0.756 0.756 0.756 0.756 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.128 0.600143 0 0.60042 0 0.768 0.768 0.768 0.768 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.13 0.600143 0 0.60042 0 0.78 0.78 0.78 0.78 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.132 0.600143 0 0.60042 0 0.792 0.792 0.792 0.792 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.134 0.600143 0 0.60042 0 0.804 0.804 0.804 0.804 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.136 0.600143 0 0.60042 0 0.816 0.816 0.816 0.816 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.138 0.600143 0 0.60042 0 0.828 0.828 0.828 0.828 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.14 0.600143 0 0.60042 0 0.84 0.84 0.84 0.84 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.142 0.600143 0 0.60042 0 0.852 0.852 0.852 0.852 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.144 0.600143 0 0.60042 0 0.864 0.864 0.864 0.864 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.146 0.600143 0 0.60042 0 0.876 0.876 0.876 0.876 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.148 0.600143 0 0.60042 0 0.888 0.888 0.888 0.888 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.15 0.600143 0 0.60042 0 0.9 0.9 0.9 0.9 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.152 0.600143 0 0.60042 0 0.912 0.912 0.912 0.912 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.154 0.600143 0 0.60042 0 0.924 0.924 0.924 0.924 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.156 0.600143 0 0.60042 0 0.936 0.936 0.936 0.936 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.158 0.600143 0 0.60042 0 0.948 0.948 0.948 0.948 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.16 0.600143 0 0.60042 0 0.96 0.96 0.96 0.96 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.162 0.600143 0 0.60042 0 0.972 0.972 0.972 0.972 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.164 0.600143 0 0.60042 0 0.984 0.984 0.984 0.984 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.166 0.600143 0 0.60042 0 0.996 0.996 0.996 0.996 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.168 0.600143 0 0.60042 0 1.008 1.008 1.008 1.008 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.17 0.600143 0 0.60042 0 1.02 1.02 1.02 1.02 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.172 0.600143 0 0.60042 0 1.032 1.032 1.032 1.032 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.174 0.600143 0 0.60042 0 1.044 1.044 1.044 1.044 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.176 0.600143 0 0.60042 0 1.056 1.056 1.056 1.056 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.178 0.600143 0 0.60042 0 1.068 1.068 1.068 1.068 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.18 0.600143 0 0.60042 0 1.08 1.08 1.08 1.08 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.182 0.600143 0 0.60042 0 1.092 1.092 1.092 1.092 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.184 0.600143 0 0.60042 0 1.104 1.104 1.104 1.104 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.186 0.600143 0 0.60042 0 1.116 1.116 1.116 1.116 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.188 0.600143 0 0.60042 0 1.128 1.128 1.128 1.128 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.19 0.600143 0 0.60042 0 1.14 1.14 1.14 1.14 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.192 0.600143 0 0.60042 0 1.152 1.152 1.152 1.152 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.194 0.600143 0 0.60042 0 1.164 1.164 1.164 1.164 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.196 0.600143 0 0.60042 0 1.176 1.176 1.176 1.176 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.198 0.600143 0 0.60042 0 1.188 1.188 1.188 1.188 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.2 0.600143 0 0.60042 0 1.2 1.2 1.2 1.2 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.202 0.600143 0 0.60042 0 1.212 1.212 1.212 1.212 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.204 0.600143 0 0.60042 0 1.224 1.224 1.224 1.224 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.206 0.600143 0 0.60042 0 1.236 1.236 1.236 1.236 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.208 0.600143 0 0.60042 0 1.248 1.248 1.248 1.248 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.21 0.600143 0 0.60042 0 1.26 1.26 1.26 1.26 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.212 0.600143 0 0.60042 0 1.272 1.272 1.272 1.272 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.214 0.600143 0 0.60042 0 1.284 1.284 1.284 1.284 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.216 0.600143 0 0.60042 0 1.296 1.296 1.296 1.296 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.218 0.600143 0 0.60042 0 1.308 1.308 1.308 1.308 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.22 0.600143 0 0.60042 0 1.32 1.32 1.32 1.32 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.222 0.600143 0 0.60042 0 1.332 1.332 1.332 1.332 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.224 0.600143 0 0.60042 0 1.344 1.344 1.344 1.344 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.226 0.600143 0 0.60042 0 1.356 1.356 1.356 1.356 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.228 0.600143 0 0.60042 0 1.368 1.368 1.368 1.368 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.23 0.600143 0 0.60042 0 1.38 1.38 1.38 1.38 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.232 0.600143 0 0.60042 0 1.392 1.392 1.392 1.392 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.234 0.600143 0 0.60042 0 1.404 1.404 1.404 1.404 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.236 0.600143 0 0.60042 0 1.416 1.416 1.416 1.416 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.238 0.600143 0 0.60042 0 1.428 1.428 1.428 1.428 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.24 0.600143 0 0.60042 0 1.44 1.44 1.44 1.44 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.242 0.600143 0 0.60042 0 1.452 1.452 1.452 1.452 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.244 0.600143 0 0.60042 0 1.464 1.464 1.464 1.464 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.246 0.600143 0 0.60042 0 1.476 1.476 1.476 1.476 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.248 0.600143 0 0.60042 0 1.488 1.488 1.488 1.488 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.25 0.600143 0 0.60042 0 1.5 1.5 1.5 1.5 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.252 0.600143 0 0.60042 0 1.512 1.512 1.512 1.512 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.254 0.600143 0 0.60042 0 1.524 1.524 1.524 1.524 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.256 0.600143 0 0.60042 0 1.536 1.536 1.536 1.536 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.258 0.600143 0 0.60042 0 1.548 1.548 1.548 1.548 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.26 0.600143 0 0.60042 0 1.56 1.56 1.56 1.56 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.262 0.600143 0 0.60042 0 1.572 1.572 1.572 1.572 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.264 0.600143 0 0.60042 0 1.584 1.584 1.584 1.584 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.266 0.600143 0 0.60042 0 1.596 1.596 1.596 1.596 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.268 0.600143 0 0.60042 0 1.608 1.608 1.608 1.608 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.27 0.600143 0 0.60042 0 1.62 1.62 1.62 1.62 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.272 0.600143 0 0.60042 0 1.632 1.632 1.632 1.632 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.274 0.600143 0 0.60042 0 1.644 1.644 1.644 1.644 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.276 0.600143 0 0.60042 0 1.656 1.656 1.656 1.656 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.278 0.600143 0 0.60042 0 1.668 1.668 1.668 1.668 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.28 0.600143 0 0.60042 0 1.68 1.68 1.68 1.68 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.282 0.600143 0 0.60042 0 1.692 1.692 1.692 1.692 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.284 0.600143 0 0.60042 0 1.704 1.704 1.704 1.704 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.286 0.600143 0 0.60042 0 1.716 1.716 1.716 1.716 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.288 0.600143 0 0.60042 0 1.728 1.728 1.728 1.728 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.29 0.600143 0 0.60042 0 1.74 1.74 1.74 1.74 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.292 0.600143 0 0.60042 0 1.752 1.752 1.752 1.752 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.294 0.600143 0 0.60042 0 1.764 1.764 1.764 1.764 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.296 0.600143 0 0.60042 0 1.776 1.776 1.776 1.776 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.298 0.600143 0 0.60042 0 1.788 1.788 1.788 1.788 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.3 0.600143 0 0.60042 0 1.8 1.8 1.8 1.8 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.302 0.600143 0 0.60042 0 1.812 1.812 1.812 1.812 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.304 0.600143 0 0.60042 0 1.824 1.824 1.824 1.824 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.306 0.600143 0 0.60042 0 1.836 1.836 1.836 1.836 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.308 0.600143 0 0.60042 0 1.848 1.848 1.848 1.848 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.31 0.600143 0 0.60042 0 1.86 1.86 1.86 1.86 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.312 0.600143 0 0.60042 0 1.872 1.872 1.872 1.872 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.314 0.600143 0 0.60042 0 1.884 1.884 1.884 1.884 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.316 0.600143 0 0.60042 0 1.896 1.896 1.896 1.896 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.318 0.600143 0 0.60042 0 1.908 1.908 1.908 1.908 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.32 0.600143 0 0.60042 0 1.92 1.92 1.92 1.92 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.322 0.600143 0 0.60042 0 1.932 1.932 1.932 1.932 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.324 0.600143 0 0.60042 0 1.944 1.944 1.944 1.944 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.326 0.600143 0 0.60042 0 1.956 1.956 1.956 1.956 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.328 0.600143 0 0.60042 0 1.968 1.968 1.968 1.968 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.33 0.600143 0 0.60042 0 1.98 1.98 1.98 1.98 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.332 0.600143 0 0.60042 0 1.992 1.992 1.992 1.992 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.334 0.600143 0 0.60042 0 2.004 2.004 2.004 2.004 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.336 0.600143 0 0.60042 0 2.016 2.016 2.016 2.016 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.338 0.600143 0 0.60042 0 2.028 2.028 2.028 2.028 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.34 0.600143 0 0.60042 0 2.04 2.04 2.04 2.04 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.342 0.600143 0 0.60042 0 2.052 2.052 2.052 2.052 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.344 0.600143 0 0.60042 0 2.064 2.064 2.064 2.064 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.346 0.600143 0 0.60042 0 2.076 2.076 2.076 2.076 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.348 0.600143 0 0.60042 0 2.088 2.088 2.088 2.088 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.35 0.600143 0 0.60042 0 2.1 2.1 2.1 2.1 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.352 0.600143 0 0.60042 0 2.112 2.112 2.112 2.112 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.354 0.600143 0 0.60042 0 2.124 2.124 2.124 2.124 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.356 0.600143 0 0.60042 0 2.136 2.136 2.136 2.136 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.358 0.600143 0 0.60042 0 2.148 2.148 2.148 2.148 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.36 0.600143 0 0.60042 0 2.16 2.16 2.16 2.16 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.362 0.600143 0 0.60042 0 2.172 2.172 2.172 2.172 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.364 0.600143 0 0.60042 0 2.184 2.184 2.184 2.184 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.366 0.600143 0 0.60042 0 2.196 2.196 2.196 2.196 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.368 0.600143 0 0.60042 0 2.208 2.208 2.208 2.208 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.37 0.600143 0 0.60042 0 2.22 2.22 2.22 2.22 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.372 0.600143 0 0.60042 0 2.232 2.232 2.232 2.232 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.374 0.600143 0 0.60042 0 2.244 2.244 2.244 2.244 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.376 0.600143 0 0.60042 0 2.256 2.256 2.256 2.256 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.378 0.600143 0 0.60042 0 2.268 2.268 2.268 2.268 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.38 0.600143 0 0.60042 0 2.28 2.28 2.28 2.28 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.382 0.600143 0 0.60042 0 2.292 2.292 2.292 2.292 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.384 0.600143 0 0.60042 0 2.304 2.304 2.304 2.304 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.386 0.600143 0 0.60042 0 2.316 2.316 2.316 2.316 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.388 0.600143 0 0.60042 0 2.328 2.328 2.328 2.328 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.39 0.600143 0 0.60042 0 2.34 2.34 2.34 2.34 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.392 0.600143 0 0.60042 0 2.352 2.352 2.352 2.352 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.394 0.600143 0 0.60042 0 2.364 2.364 2.364 2.364 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.396 0.600143 0 0.60042 0 2.376 2.376 2.376 2.376 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.398 0.600143 0 0.60042 0 2.388 2.388 2.388 2.388 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.4 0.600143 0 0.60042 0 2.4 2.4 2.4 2.4 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.402 0.600143 0 0.60042 0 2.412 2.412 2.412 2.412 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.404 0.600143 0 0.60042 0 2.424 2.424 2.424 2.424 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.406 0.600143 0 0.60042 0 2.436 2.436 2.436 2.436 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.408 0.600143 0 0.60042 0 2.448 2.448 2.448 2.448 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.41 0.600143 0 0.60042 0 2.46 2.46 2.46 2.46 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.412 0.600143 0 0.60042 0 2.472 2.472 2.472 2.472 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.414 0.600143 0 0.60042 0 2.484 2.484 2.484 2.484 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.416 0.600143 0 0.60042 0 2.496 2.496 2.496 2.496 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.418 0.600143 0 0.60042 0 2.508 2.508 2.508 2.508 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.42 0.600143 0 0.60042 0 2.52 2.52 2.52 2.52 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.422 0.600143 0 0.60042 0 2.532 2.532 2.532 2.532 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.424 0.600143 0 0.60042 0 2.544 2.544 2.544 2.544 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.426 0.600143 0 0.60042 0 2.556 2.556 2.556 2.556 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.428 0.600143 0 0.60042 0 2.568 2.568 2.568 2.568 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.43 0.600143 0 0.60042 0 2.58 2.58 2.58 2.58 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.432 0.600143 0 0.60042 0 2.592 2.592 2.592 2.592 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.434 0.600143 0 0.60042 0 2.604 2.604 2.604 2.604 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.436 0.600143 0 0.60042 0 2.616 2.616 2.616 2.616 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.438 0.600143 0 0.60042 0 2.628 2.628 2.628 2.628 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.44 0.600143 0 0.60042 0 2.64 2.64 2.64 2.64 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.442 0.600143 0 0.60042 0 2.652 2.652 2.652 2.652 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.444 0.600143 0 0.60042 0 2.664 2.664 2.664 2.664 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.446 0.600143 0 0.60042 0 2.676 2.676 2.676 2.676 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.448 0.600143 0 0.60042 0 2.688 2.688 2.688 2.688 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.45 0.600143 0 0.60042 0 2.7 2.7 2.7 2.7 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.452 0.600143 0 0.60042 0 2.712 2.712 2.712 2.712 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.454 0.600143 0 0.60042 0 2.724 2.724 2.724 2.724 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.456 0.600143 0 0.60042 0 2.736 2.736 2.736 2.736 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.458 0.600143 0 0.60042 0 2.748 2.748 2.748 2.748 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.46 0.600143 0 0.60042 0 2.76 2.76 2.76 2.76 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.462 0.600143 0 0.60042 0 2.772 2.772 2.772 2.772 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.464 0.600143 0 0.60042 0 2.784 2.784 2.784 2.784 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.466 0.600143 0 0.60042 0 2.796 2.796 2.796 2.796 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.468 0.600143 0 0.60042 0 2.808 2.808 2.808 2.808 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.47 0.600143 0 0.60042 0 2.82 2.82 2.82 2.82 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.472 0.600143 0 0.60042 0 2.832 2.832 2.832 2.832 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.474 0.600143 0 0.60042 0 2.844 2.844 2.844 2.844 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.476 0.600143 0 0.60042 0 2.856 2.856 2.856 2.856 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.478 0.600143 0 0.60042 0 2.868 2.868 2.868 2.868 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.48 0.600143 0 0.60042 0 2.88 2.88 2.88 2.88 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.482 0.600143 0 0.60042 0 2.892 2.892 2.892 2.892 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
4.484 0.600143 0 0.60042 0 2.904 2.904 2.904 2.904 0.600143 0.00396 -0.00396 0 4e-05 0.004 0.004 0.00396
