t 1 2 jL0100 
826 -0.42333 -3.18554 -1.55367
826.1 -0.41252 -3.22268 -1.59542
826.2 -0.400072 -3.25639 -1.636
826.3 -0.386011 -3.28656 -1.67527
826.4 -0.370373 -3.31306 -1.71305
826.5 -0.3532 -3.33577 -1.74919
826.6 -0.334539 -3.35459 -1.78354
826.7 -0.314449 -3.36944 -1.81595
826.8 -0.292991 -3.38025 -1.84629
826.9 -0.270236 -3.38695 -1.87442
827 -0.246259 -3.3895 -1.90021
827.1 -0.221144 -3.38786 -1.92355
827.2 -0.194976 -3.38203 -1.94433
827.3 -0.167851 -3.372 -1.96244
827.4 -0.139865 -3.35779 -1.97781
827.5 -0.111121 -3.33944 -1.99034
827.6 -0.0817269 -3.31698 -1.99996
827.7 -0.0517923 -3.29049 -2.00662
827.8 -0.0214314 -3.26004 -2.01027
827.9 0.00923916 -3.22573 -2.01087
828 0.0401003 -3.18768 -2.0084
828.1 0.0710311 -3.14602 -2.00284
828.2 0.101909 -3.10087 -1.99419
828.3 0.132611 -3.05242 -1.98247
828.4 0.163013 -3.00081 -1.96769
828.5 0.192992 -2.94625 -1.9499
828.6 0.222424 -2.88893 -1.92914
828.7 0.251188 -2.82905 -1.90548
828.8 0.279163 -2.76685 -1.87898
828.9 0.306232 -2.70256 -1.84973
829 0.332279 -2.63642 -1.81783
829.1 0.357191 -2.56868 -1.78338
829.2 0.38086 -2.49961 -1.74651
829.3 0.403181 -2.42947 -1.70734
829.4 0.424054 -2.35854 -1.66601
829.5 0.443384 -2.2871 -1.62268
829.6 0.46108 -2.21543 -1.57749
829.7 0.47706 -2.14383 -1.53063
829.8 0.491245 -2.07257 -1.48226
829.9 0.503565 -2.00196 -1.43256
830 0.513955 -1.93227 -1.38173
830.1 0.522357 -1.86381 -1.32997
830.2 0.528723 -1.79685 -1.27746
830.3 0.533011 -1.73167 -1.22443
830.4 0.535187 -1.66856 -1.17107
830.5 0.535226 -1.60779 -1.1176
830.6 0.533111 -1.54961 -1.06424
830.7 0.528832 -1.49428 -1.0112
830.8 0.52239 -1.44206 -0.95869
830.9 0.513795 -1.39317 -0.906934
831 0.503062 -1.34783 -0.856145
831.1 0.490219 -1.30627 -0.806534
831.2 0.4753 -1.26867 -0.75831
831.3 0.458349 -1.23522 -0.711679
831.4 0.439418 -1.20608 -0.666841
831.5 0.418567 -1.18142 -0.623991
831.6 0.395865 -1.16136 -0.583316
831.7 0.371388 -1.14602 -0.544999
831.8 0.345221 -1.13551 -0.509211
831.9 0.317456 -1.12989 -0.476119
832 0.288191 -1.12924 -0.445875
832.1 0.257533 -1.1336 -0.418625
832.2 0.225594 -1.14298 -0.394502
832.3 0.192491 -1.1574 -0.373628
832.4 0.158349 -1.17683 -0.356114
832.5 0.123298 -1.20124 -0.342056
832.6 0.0874694 -1.23056 -0.331538
832.7 0.0510031 -1.26472 -0.324632
832.8 0.0140401 -1.30362 -0.321394
832.9 -0.0232749 -1.34715 -0.321867
833 -0.0607943 -1.39515 -0.326077
833.1 -0.098369 -1.44749 -0.334039
833.2 -0.135848 -1.50397 -0.345749
833.3 -0.17308 -1.5644 -0.361191
833.4 -0.209913 -1.62858 -0.380333
833.5 -0.246196 -1.69628 -0.403126
833.6 -0.281778 -1.76725 -0.429509
833.7 -0.316511 -1.84123 -0.459404
833.8 -0.350248 -1.91795 -0.492719
833.9 -0.382845 -1.99712 -0.529347
834 -0.414162 -2.07844 -0.569167
834.1 -0.444063 -2.16161 -0.612045
834.2 -0.472416 -2.2463 -0.657832
834.3 -0.499094 -2.33218 -0.706367
834.4 -0.523978 -2.41892 -0.757477
834.5 -0.546952 -2.50618 -0.810977
834.6 -0.56791 -2.59361 -0.866672
834.7 -0.586749 -2.68085 -0.924353
834.8 -0.603379 -2.76757 -0.983805
834.9 -0.617713 -2.85339 -1.0448
835 -0.629676 -2.93798 -1.10711
835.1 -0.639202 -3.02097 -1.1705
835.2 -0.646232 -3.10203 -1.23471
835.3 -0.650718 -3.18082 -1.29949
835.4 -0.652621 -3.25699 -1.3646
835.5 -0.651914 -3.33022 -1.42976
835.6 -0.648578 -3.40019 -1.49472
835.7 -0.642606 -3.46659 -1.55921
835.8 -0.634001 -3.52914 -1.62298
835.9 -0.622776 -3.58754 -1.68575
836 -0.608955 -3.64152 -1.74727
836.1 -0.592574 -3.69084 -1.80728
836.2 -0.573678 -3.73527 -1.86553
836.3 -0.552323 -3.77457 -1.92177
836.4 -0.528575 -3.80856 -1.97575
836.5 -0.50251 -3.83705 -2.02725
836.6 -0.474215 -3.85988 -2.07603
836.7 -0.443786 -3.87692 -2.12187
836.8 -0.411329 -3.88806 -2.16458
836.9 -0.376957 -3.8932 -2.20394
837 -0.340794 -3.89227 -2.23978
837.1 -0.302971 -3.88522 -2.27193
837.2 -0.263626 -3.87205 -2.30022
837.3 -0.222907 -3.85274 -2.32451
837.4 -0.180965 -3.82734 -2.34467
837.5 -0.13796 -3.79589 -2.36059
837.6 -0.0940571 -3.75847 -2.37216
837.7 -0.0494245 -3.71518 -2.37932
837.8 -0.0042366 -3.66616 -2.38199
837.9 0.0413294 -3.61155 -2.38012
838 0.0870931 -3.55153 -2.37369
838.1 0.132872 -3.4863 -2.36269
838.2 0.178482 -3.41607 -2.34712
838.3 0.223738 -3.34109 -2.32702
838.4 0.268455 -3.26163 -2.30242
838.5 0.31245 -3.17797 -2.27339
838.6 0.355539 -3.0904 -2.24001
838.7 0.397541 -2.99926 -2.20238
838.8 0.43828 -2.90488 -2.16062
838.9 0.47758 -2.80761 -2.11486
839 0.515273 -2.70783 -2.06526
839.1 0.551194 -2.6059 -2.01198
839.2 0.585184 -2.50224 -1.9552
839.3 0.617091 -2.39723 -1.89514
839.4 0.64677 -2.2913 -1.832
839.5 0.674084 -2.18486 -1.76602
839.6 0.698903 -2.07833 -1.69743
839.7 0.721109 -1.97214 -1.62649
839.8 0.740591 -1.86673 -1.55347
839.9 0.757249 -1.76252 -1.47865
840 0.770993 -1.65994 -1.40231
840.1 0.781744 -1.55942 -1.32475
840.2 0.789436 -1.46138 -1.24626
840.3 0.794013 -1.36623 -1.16717
840.4 0.795432 -1.27438 -1.08777
840.5 0.793662 -1.18622 -1.0084
840.6 0.788684 -1.10215 -0.929361
840.7 0.780494 -1.02252 -0.850982
840.8 0.769216 -0.944181 -0.773575
840.9 0.755109 -0.864905 -0.697432
841 0.738501 -0.784182 -0.622817
841.1 0.719742 -0.702031 -0.549963
841.2 0.699188 -0.618615 -0.479066
841.3 0.677188 -0.534111 -0.410287
841.4 0.654078 -0.448669 -0.343756
841.5 0.630186 -0.362396 -0.279567
841.6 0.605822 -0.275353 -0.217782
841.7 0.581286 -0.18755 -0.158435
841.8 0.556865 -0.0989486 -0.101528
841.9 0.532833 -0.00945891 -0.0470368
842 0.509451 0.0810616 0.00509031
842.1 0.486972 0.172808 0.0549308
842.2 0.465636 0.266031 0.102587
842.3 0.445676 0.361034 0.148184
842.4 0.427314 0.458182 0.19187
842.5 0.410768 0.557896 0.233817
842.6 0.396249 0.660661 0.274216
842.7 0.383965 0.767025 0.31328
842.8 0.37412 0.877604 0.351243
842.9 0.366919 0.993087 0.388358
843 0.362323 1.10704 0.424885
843.1 0.360127 1.21723 0.461069
843.2 0.36005 1.32328 0.497133
843.3 0.361792 1.42538 0.533274
843.4 0.365055 1.52385 0.569658
843.5 0.369556 1.61904 0.606423
843.6 0.375029 1.71125 0.64368
843.7 0.381227 1.80074 0.681515
843.8 0.387918 1.88771 0.719987
843.9 0.394888 1.97233 0.759137
844 0.401938 2.05474 0.798983
844.1 0.408886 2.135 0.839524
844.2 0.41556 2.21319 0.880742
844.3 0.421805 2.28932 0.922601
844.4 0.427477 2.3634 0.965053
844.5 0.432445 2.4354 1.00803
844.6 0.436588 2.50527 1.05147
844.7 0.4398 2.57297 1.09526
844.8 0.441982 2.6384 1.13933
844.9 0.44305 2.70149 1.18355
845 0.442927 2.76214 1.22782
845.1 0.441548 2.82024 1.27202
845.2 0.438857 2.87567 1.316
845.3 0.434808 2.92834 1.35965
845.4 0.429366 2.97811 1.40283
845.5 0.422504 3.02486 1.44539
845.6 0.414204 3.06849 1.48719
845.7 0.404457 3.10888 1.52808
845.8 0.393263 3.14591 1.56793
845.9 0.380631 3.17949 1.60659
846 0.366578 3.2095 1.64392
846.1 0.351128 3.23586 1.67977
846.2 0.334313 3.25849 1.714
846.3 0.316175 3.27731 1.7465
846.4 0.29676 3.29225 1.77711
846.5 0.276122 3.30327 1.80572
846.6 0.254323 3.31032 1.83222
846.7 0.23143 3.31338 1.85647
846.8 0.207517 3.31242 1.8784
846.9 0.182662 3.30744 1.89788
847 0.15695 3.29846 1.91484
847.1 0.130469 3.28551 1.92919
847.2 0.103315 3.2686 1.94086
847.3 0.0755835 3.24782 1.94979
847.4 0.0473775 3.22321 1.95592
847.5 0.0188013 3.19486 1.95922
847.6 -0.0100374 3.16288 1.95965
847.7 -0.0390286 3.12736 1.95719
847.8 -0.0680607 3.08843 1.95184
847.9 -0.0970203 3.04624 1.94358
848 -0.125793 3.00094 1.93245
848.1 -0.154265 2.95269 1.91845
848.2 -0.182321 2.90166 1.90163
848.3 -0.209848 2.84805 1.88203
848.4 -0.236731 2.79205 1.85972
848.5 -0.262861 2.73389 1.83476
848.6 -0.288126 2.67377 1.80723
848.7 -0.312421 2.61193 1.77722
848.8 -0.33564 2.54861 1.74485
848.9 -0.357683 2.48406 1.71021
849 -0.378453 2.41853 1.67343
849.1 -0.397858 2.35227 1.63465
849.2 -0.415808 2.28555 1.594
849.3 -0.432222 2.21863 1.55164
849.4 -0.447021 2.15179 1.50771
849.5 -0.460133 2.0853 1.4624
849.6 -0.471494 2.01943 1.41586
849.7 -0.481043 1.95445 1.36828
849.8 -0.488729 1.89063 1.31983
849.9 -0.494506 1.82824 1.27072
850 -0.498335 1.76754 1.22113
850.1 -0.500187 1.70879 1.17125
850.2 -0.500038 1.65224 1.12129
850.3 -0.497874 1.59814 1.07144
850.4 -0.493686 1.54673 1.02191
850.5 -0.487476 1.49824 0.972906
850.6 -0.479254 1.45287 0.92462
850.7 -0.469036 1.41086 0.877255
850.8 -0.456847 1.37238 0.831011
850.9 -0.442721 1.33762 0.786081
851 -0.4267 1.30676 0.742658
851.1 -0.408833 1.27994 0.700928
851.2 -0.389177 1.25732 0.661073
851.3 -0.367797 1.239 0.623268
851.4 -0.344766 1.22511 0.587682
851.5 -0.320163 1.21574 0.554476
851.6 -0.294074 1.21095 0.523802
851.7 -0.266593 1.2108 0.495805
851.8 -0.23782 1.21534 0.470617
851.9 -0.207859 1.22457 0.448365
852 -0.176821 1.23851 0.429159
852.1 -0.144825 1.25713 0.413102
852.2 -0.111989 1.28039 0.400284
852.3 -0.07844 1.30825 0.390782
852.4 -0.0443072 1.34062 0.38466
852.5 -0.00972316 1.37741 0.381972
852.6 0.0251765 1.4185 0.382754
852.7 0.0602539 1.46377 0.387032
852.8 0.0953694 1.51307 0.394816
852.9 0.130382 1.56623 0.406102
853 0.165149 1.62307 0.420875
853.1 0.19953 1.68339 0.439101
853.2 0.233383 1.74697 0.460735
853.3 0.266568 1.81359 0.485718
853.4 0.298945 1.88299 0.513975
853.5 0.330378 1.95494 0.545419
853.6 0.360733 2.02914 0.579949
853.7 0.38988 2.10533 0.617451
853.8 0.41769 2.18321 0.657798
853.9 0.444042 2.26249 0.70085
854 0.468818 2.34285 0.746455
854.1 0.491906 2.42399 0.79445
854.2 0.513198 2.50557 0.844662
854.3 0.532597 2.58728 0.896906
854.4 0.550007 2.66879 0.950987
854.5 0.565343 2.74977 1.0067
854.6 0.578527 2.82989 1.06384
854.7 0.589489 2.90881 1.12219
854.8 0.598167 2.98622 1.18152
854.9 0.604507 3.06179 1.24159
855 0.608465 3.1352 1.30218
855.1 0.610007 3.20614 1.36305
855.2 0.609107 3.2743 1.42394
855.3 0.605749 3.33938 1.48462
855.4 0.599927 3.40111 1.54485
855.5 0.591645 3.45919 1.60436
855.6 0.580916 3.51339 1.66293
855.7 0.567763 3.56343 1.7203
855.8 0.552222 3.60909 1.77624
855.9 0.534334 3.65015 1.83051
856 0.514154 3.68641 1.88288
856.1 0.491743 3.71768 1.93312
856.2 0.467175 3.7438 1.98101
856.3 0.440531 3.76462 2.02634
856.4 0.411902 3.78001 2.06891
856.5 0.381386 3.78988 2.10853
856.6 0.349093 3.79413 2.145
856.7 0.315136 3.7927 2.17817
856.8 0.279641 3.78556 2.20787
856.9 0.242737 3.77269 2.23395
857 0.204561 3.75409 2.25629
857.1 0.165257 3.72979 2.27475
857.2 0.124975 3.69985 2.28923
857.3 0.0838677 3.66433 2.29965
857.4 0.0420946 3.62335 2.30593
857.5 -0.000181481 3.57702 2.30801
857.6 -0.0427946 3.52547 2.30585
857.7 -0.0855759 3.46889 2.29943
857.8 -0.128355 3.40746 2.28873
857.9 -0.170959 3.34138 2.27377
858 -0.213215 3.27088 2.25456
858.1 -0.254952 3.19622 2.23117
858.2 -0.295995 3.11765 2.20363
858.3 -0.336176 3.03547 2.17204
858.4 -0.375325 2.94998 2.13649
858.5 -0.413277 2.86149 2.09709
858.6 -0.449869 2.77033 2.05397
858.7 -0.484943 2.67686 2.00726
858.8 -0.518346 2.58143 1.95714
858.9 -0.549931 2.4844 1.90377
859 -0.579555 2.38615 1.84734
859.1 -0.607084 2.28708 1.78806
859.2 -0.63239 2.18757 1.72614
859.3 -0.655354 2.08802 1.66181
859.4 -0.675865 1.98883 1.59531
859.5 -0.693819 1.8904 1.52689
859.6 -0.709126 1.79313 1.4568
859.7 -0.721702 1.69743 1.38533
859.8 -0.731474 1.60368 1.31274
859.9 -0.738382 1.5123 1.23932
860 -0.742374 1.42365 1.16535
860.1 -0.74341 1.33813 1.09114
860.2 -0.741464 1.25609 1.01697
860.3 -0.736519 1.1779 0.943141
860.4 -0.72857 1.1039 0.869962
860.5 -0.717627 1.03442 0.797727
860.6 -0.703778 0.967755 0.72673
860.7 -0.687236 0.901416 0.657249
860.8 -0.668283 0.834845 0.589536
860.9 -0.647226 0.768086 0.523817
861 -0.624376 0.70136 0.460285
861.1 -0.600035 0.634917 0.399106
861.2 -0.574493 0.568997 0.340413
861.3 -0.548026 0.503813 0.284314
861.4 -0.520897 0.439545 0.230888
861.5 -0.493351 0.376338 0.180189
861.6 -0.46562 0.314307 0.132248
861.7 -0.437919 0.253534 0.0870729
861.8 -0.410451 0.194067 0.0446511
861.9 -0.383403 0.135926 0.00495033
862 -0.356949 0.0790985 -0.0320799
862.1 -0.331248 0.0235426 -0.0665065
862.2 -0.306449 -0.0308127 -0.0984119
862.3 -0.282687 -0.0840675 -0.127893
862.4 -0.260088 -0.13635 -0.155059
862.5 -0.238765 -0.187818 -0.180032
862.6 -0.218823 -0.238656 -0.202945
862.7 -0.20036 -0.289077 -0.22394
862.8 -0.183463 -0.339324 -0.243169
862.9 -0.168215 -0.389667 -0.260793
863 -0.154692 -0.440407 -0.27698
863.1 -0.142966 -0.491874 -0.291907
863.2 -0.133106 -0.544431 -0.305756
863.3 -0.125178 -0.598472 -0.318718
863.4 -0.119248 -0.654427 -0.330989
863.5 -0.115381 -0.712761 -0.342771
863.6 -0.113643 -0.773978 -0.354274
863.7 -0.114104 -0.838622 -0.365716
863.8 -0.116838 -0.907283 -0.377319
863.9 -0.121924 -0.980597 -0.389315
864 -0.129322 -1.05552 -0.401935
864.1 -0.138872 -1.13003 -0.4154
864.2 -0.150354 -1.2037 -0.429912
864.3 -0.163526 -1.2766 -0.445651
864.4 -0.178146 -1.34894 -0.462773
864.5 -0.193976 -1.42093 -0.481413
864.6 -0.210789 -1.49275 -0.501678
864.7 -0.228366 -1.56455 -0.523658
864.8 -0.2465 -1.63645 -0.547418
864.9 -0.264995 -1.70851 -0.573004
865 -0.28366 -1.78078 -0.600444
865.1 -0.302318 -1.85326 -0.629745
865.2 -0.320798 -1.92593 -0.660898
865.3 -0.338938 -1.99874 -0.693879
865.4 -0.356585 -2.07161 -0.728644
865.5 -0.373593 -2.14445 -0.765139
865.6 -0.389826 -2.21714 -0.803293
865.7 -0.405154 -2.28955 -0.843021
865.8 -0.419458 -2.36153 -0.884227
865.9 -0.432625 -2.43291 -0.926804
866 -0.44455 -2.50354 -0.970633
866.1 -0.455137 -2.57321 -1.01559
866.2 -0.4643 -2.64174 -1.06152
866.3 -0.471957 -2.70893 -1.1083
866.4 -0.478039 -2.77458 -1.15576
866.5 -0.482484 -2.83848 -1.20375
866.6 -0.485236 -2.90043 -1.25209
866.7 -0.486251 -2.96022 -1.30062
866.8 -0.485493 -3.01765 -1.34917
866.9 -0.482932 -3.0725 -1.39754
867 -0.478551 -3.12459 -1.44557
867.1 -0.472338 -3.17372 -1.49307
867.2 -0.464291 -3.2197 -1.53986
867.3 -0.454416 -3.26235 -1.58575
867.4 -0.442729 -3.30151 -1.63056
867.5 -0.429253 -3.33702 -1.67411
867.6 -0.414019 -3.36872 -1.71623
867.7 -0.397068 -3.39648 -1.75674
867.8 -0.378446 -3.42018 -1.79548
867.9 -0.358211 -3.4397 -1.83227
868 -0.336424 -3.45495 -1.86696
868.1 -0.313155 -3.46585 -1.8994
868.2 -0.288483 -3.47232 -1.92945
868.3 -0.262491 -3.47433 -1.95696
868.4 -0.23527 -3.47183 -1.98182
868.5 -0.206915 -3.46481 -2.0039
868.6 -0.177529 -3.45328 -2.02309
868.7 -0.147219 -3.43724 -2.03931
868.8 -0.116098 -3.41674 -2.05245
868.9 -0.0842818 -3.39182 -2.06245
869 -0.0518907 -3.36256 -2.06924
869.1 -0.0190489 -3.32905 -2.07278
869.2 0.0141167 -3.29139 -2.07301
869.3 0.0474767 -3.2497 -2.06993
869.4 0.0808998 -3.20412 -2.06351
869.5 0.114253 -3.15481 -2.05375
869.6 0.147403 -3.10195 -2.04067
869.7 0.180216 -3.04571 -2.02429
869.8 0.212557 -2.9863 -2.00467
869.9 0.244295 -2.92393 -1.98184
870 0.275296 -2.85884 -1.95587
870.1 0.30543 -2.79126 -1.92686
870.2 0.334572 -2.72146 -1.89488
870.3 0.362595 -2.64969 -1.86005
870.4 0.389378 -2.57623 -1.82248
870.5 0.414804 -2.50136 -1.7823
870.6 0.438761 -2.42537 -1.73966
870.7 0.461141 -2.34856 -1.6947
870.8 0.481841 -2.27124 -1.64759
870.9 0.500765 -2.19371 -1.59851
871 0.517823 -2.11629 -1.54762
871.1 0.532932 -2.03928 -1.49513
871.2 0.546015 -1.963 -1.44124
871.3 0.557004 -1.88776 -1.38614
871.4 0.565837 -1.81388 -1.33005
871.5 0.572464 -1.74166 -1.27319
871.6 0.576838 -1.67141 -1.21578
871.7 0.578925 -1.60343 -1.15805
871.8 0.578699 -1.53801 -1.10022
871.9 0.576141 -1.47542 -1.04254
872 0.571244 -1.41596 -0.985227
872.1 0.564008 -1.35987 -0.928523
872.2 0.554445 -1.30742 -0.872658
872.3 0.542574 -1.25885 -0.817865
872.4 0.528424 -1.21437 -0.764372
872.5 0.512035 -1.17421 -0.712406
872.6 0.493454 -1.13856 -0.662187
872.7 0.472738 -1.1076 -0.613931
872.8 0.449955 -1.08149 -0.567849
872.9 0.425179 -1.06037 -0.524143
873 0.398494 -1.04437 -0.483008
873.1 0.369992 -1.0336 -0.44463
873.2 0.339774 -1.02814 -0.409186
873.3 0.307946 -1.02805 -0.376842
873.4 0.274625 -1.03339 -0.347752
873.5 0.239933 -1.04416 -0.32206
873.6 0.203999 -1.06037 -0.299896
873.7 0.166956 -1.082 -0.281377
873.8 0.128945 -1.10901 -0.266608
873.9 0.0901118 -1.14132 -0.255678
874 0.0506057 -1.17886 -0.24866
874.1 0.0105802 -1.22151 -0.245616
874.2 -0.0298077 -1.26914 -0.246588
874.3 -0.0703983 -1.3216 -0.251606
874.4 -0.11103 -1.37872 -0.26068
874.5 -0.15154 -1.4403 -0.273808
874.6 -0.191763 -1.50613 -0.290968
874.7 -0.231537 -1.57599 -0.312124
874.8 -0.270696 -1.64962 -0.337222
874.9 -0.30908 -1.72676 -0.366193
875 -0.346526 -1.80712 -0.398952
875.1 -0.382877 -1.8904 -0.435397
875.2 -0.417979 -1.9763 -0.47541
875.3 -0.451678 -2.0645 -0.51886
875.4 -0.48383 -2.15464 -0.565599
875.5 -0.514292 -2.2464 -0.615464
875.6 -0.542928 -2.3394 -0.668282
875.7 -0.569608 -2.43329 -0.723861
875.8 -0.59421 -2.52769 -0.782002
875.9 -0.616617 -2.62224 -0.84249
876 -0.636722 -2.71654 -0.9051
876.1 -0.654426 -2.81023 -0.969599
876.2 -0.669639 -2.90291 -1.03574
876.3 -0.682278 -2.99421 -1.10327
876.4 -0.692273 -3.08374 -1.17194
876.5 -0.699563 -3.17114 -1.24146
876.6 -0.704096 -3.25604 -1.31158
876.7 -0.705833 -3.33806 -1.382
876.8 -0.704743 -3.41687 -1.45246
876.9 -0.70081 -3.49212 -1.52267
877 -0.694025 -3.56347 -1.59234
877.1 -0.684393 -3.63061 -1.66119
877.2 -0.671931 -3.69323 -1.72893
877.3 -0.656665 -3.75105 -1.79529
877.4 -0.638636 -3.8038 -1.85999
877.5 -0.617893 -3.85121 -1.92275
877.6 -0.594498 -3.89307 -1.9833
877.7 -0.568524 -3.92915 -2.04139
877.8 -0.540055 -3.95927 -2.09675
877.9 -0.509186 -3.98326 -2.14915
878 -0.476021 -4.00096 -2.19835
878.1 -0.440677 -4.01227 -2.24413
878.2 -0.403276 -4.01707 -2.28628
878.3 -0.363955 -4.01531 -2.32459
878.4 -0.322855 -4.00694 -2.35888
878.5 -0.280127 -3.99193 -2.38899
878.6 -0.235931 -3.97029 -2.41475
878.7 -0.190433 -3.94207 -2.43604
878.8 -0.143805 -3.90731 -2.45272
878.9 -0.0962263 -3.86611 -2.4647
879 -0.04788 -3.81858 -2.47188
879.1 0.0010451 -3.76487 -2.4742
879.2 0.0503568 -3.70513 -2.47162
879.3 0.0998599 -3.63956 -2.4641
879.4 0.149357 -3.56838 -2.45164
879.5 0.198648 -3.49183 -2.43424
879.6 0.247533 -3.41018 -2.41194
879.7 0.295814 -3.32371 -2.38479
879.8 0.343289 -3.23273 -2.35285
879.9 0.389763 -3.13757 -2.31622
880 0.43504 -3.03859 -2.27501
880.1 0.478928 -2.93614 -2.22934
880.2 0.521239 -2.83062 -2.17937
880.3 0.561792 -2.72242 -2.12526
880.4 0.600408 -2.61196 -2.0672
880.5 0.636916 -2.49966 -2.00538
880.6 0.671154 -2.38597 -1.94003
880.7 0.702965 -2.27132 -1.87138
880.8 0.732201 -2.15617 -1.79969
880.9 0.758725 -2.04098 -1.72521
881 0.782408 -1.92622 -1.64822
881.1 0.803132 -1.81235 -1.56902
881.2 0.82079 -1.69983 -1.4879
881.3 0.835287 -1.58913 -1.40517
881.4 0.846539 -1.48071 -1.32116
881.5 0.854474 -1.37501 -1.23619
881.6 0.859035 -1.2725 -1.1506
881.7 0.860176 -1.17361 -1.06472
881.8 0.857865 -1.07875 -0.978905
881.9 0.852111 -0.987577 -0.893492
882 0.84312 -0.895192 -0.808813
882.1 0.831225 -0.800203 -0.725172
882.2 0.816813 -0.70232 -0.642837
882.3 0.800289 -0.601581 -0.56204
882.4 0.782062 -0.498087 -0.48297
882.5 0.762531 -0.39192 -0.405778
882.6 0.742087 -0.283111 -0.330575
882.7 0.721111 -0.171633 -0.257433
882.8 0.69997 -0.0573897 -0.186388
882.9 0.679025 0.0597804 -0.117438
883 0.658623 0.180111 -0.050546
883.1 0.639104 0.303911 0.0143581
883.2 0.620799 0.431563 0.0773793
883.3 0.604032 0.56353 0.138655
883.4 0.589123 0.70036 0.198355
883.5 0.576385 0.842684 0.256681
883.6 0.56613 0.991227 0.313865
883.7 0.558358 1.13755 0.37015
883.8 0.552851 1.27869 0.425769
883.9 0.549294 1.41401 0.480928
884 0.547346 1.54365 0.535804
884.1 0.54667 1.66795 0.590541
884.2 0.546948 1.78725 0.645249
884.3 0.547882 1.90189 0.700011
884.4 0.549199 2.01212 0.754878
884.5 0.550646 2.11816 0.809877
884.6 0.551995 2.22019 0.86501
884.7 0.553034 2.31834 0.920256
884.8 0.553574 2.41269 0.975577
884.9 0.553443 2.50329 1.03091
885 0.552484 2.59018 1.08619
885.1 0.550561 2.67336 1.14132
885.2 0.54755 2.7528 1.1962
885.3 0.543345 2.82846 1.25072
885.4 0.537853 2.90029 1.30475
885.5 0.530995 2.96821 1.35816
885.6 0.522706 3.03217 1.41081
885.7 0.512936 3.09207 1.46255
885.8 0.501644 3.14782 1.51324
885.9 0.488805 3.19933 1.56273
886 0.474403 3.24653 1.61085
886.1 0.458434 3.28931 1.65745
886.2 0.440907 3.3276 1.70238
886.3 0.421839 3.36131 1.74548
886.4 0.401258 3.39039 1.78659
886.5 0.379203 3.41475 1.82558
886.6 0.355721 3.43436 1.86229
886.7 0.330869 3.44917 1.89659
886.8 0.304711 3.45914 1.92833
886.9 0.277321 3.46427 1.9574
887 0.24878 3.46454 1.98368
887.1 0.219175 3.45996 2.00705
887.2 0.188601 3.45057 2.02741
887.3 0.157158 3.43639 2.04467
887.4 0.124955 3.41749 2.05876
887.5 0.0921007 3.39393 2.06959
887.6 0.0587133 3.36581 2.07712
887.7 0.0249127 3.33323 2.08129
887.8 -0.00917703 3.2963 2.08207
887.9 -0.0434289 3.25517 2.07943
888 -0.0777134 3.20998 2.07337
888.1 -0.111899 3.1609 2.06389
888.2 -0.145854 3.10812 2.05101
888.3 -0.179445 3.05183 2.03475
888.4 -0.212537 2.99224 2.01516
888.5 -0.244999 2.92958 1.9923
888.6 -0.276699 2.86409 1.96623
888.7 -0.307506 2.79602 1.93704
888.8 -0.337293 2.72563 1.90483
888.9 -0.365934 2.65319 1.86969
889 -0.393308 2.57898 1.83176
889.1 -0.419296 2.5033 1.79116
889.2 -0.443785 2.42645 1.74805
889.3 -0.466667 2.34873 1.70256
889.4 -0.487837 2.27044 1.65488
889.5 -0.5072 2.19191 1.60517
889.6 -0.524664 2.11346 1.55362
889.7 -0.540144 2.03539 1.50043
889.8 -0.553564 1.95804 1.4458
889.9 -0.564855 1.88172 1.38993
890 -0.573954 1.80676 1.33304
890.1 -0.580809 1.73346 1.27536
890.2 -0.585374 1.66213 1.21711
890.3 -0.587615 1.59309 1.15852
890.4 -0.587503 1.52662 1.09982
890.5 -0.585021 1.46302 1.04125
890.6 -0.580161 1.40257 0.983051
